"venue_id","director_id","name","game_type","tournament_format","tournament_date","start_time","entry_fee","added_money","game_spot","race","table_size","equipment","number_of_tables","max_fargo","required_fargo_games","reports_to_fargo","open_tournament","calcutta","phone_number","description","timezone","side_pots","chip_ranges","thumbnail","is_recurring"
"","47","Get'N Hammer'd After Midnight 8-Ball Tournament","8 Ball","2026-03-22","00:30","00:00","","","9073089948","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","Every Sunday night after midnight; Sign-ups 12AM; Play starts 12:30AM;  buy-in +  format; Race to 3; Alt break; Rack your own; Handicap races: 0-59=4/4 / 60-119=4/3 / 120-179=5/3 / 180+ different; Contact Hammer 907-308-9948; 3050 Desert Inn Rd Las Vegas NV",,,,,,,,,"false"
"","47","Get'N Hammer'd After Midnight 9-Ball Tournament","9 Ball","2026-03-21","00:30","10","","","9073089948","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","Every Saturday night after midnight; Sign-ups 12AM; Play starts 12:30AM;  entry;  side pot; BCAPL 9-ball rules; Alt break; RYO; 2 in the back; No 9 on break in bottom 2 pockets; No 3 foul; Handicap: 0-59=4/4 / 60-119=4/3 / 120-179=5/3 / 180+ different; Contact Hammer 907-308-9948; 3050 Desert Inn Rd Las Vegas NV",,,,,,,,,"false"
"","47","Good Friday 9-Ball","9 Ball","2026-04-03","12:00","30","","","","America/New_York","","TRUE","TRUE","7ft","FALSE","Presented by Pulaski Lounge; Modified Texas Express; 2 in the back; no 3 foul; 9 don't count in back 2; doors 10AM; sign ups 11AM; calcutta 12PM  min; BYO alcohol & food; 16860 Co Rd E50 Bryan OH 43506",,,,,,,,,"false"
"","47","Good Friday 9-Ball Tournament","9 Ball","2026-04-03","12:00","30","","","","America/New_York","","TRUE","TRUE","7ft","FALSE"," entry includes GF; Calcutta  minimum; Modified Texas Express; 2 in the back; No 3 foul; 9 doesn't count in back 2; All ages men & women welcome; BYO alcohol & food; Doors open 10AM; Sign ups 11AM; Calcutta 12PM; Presented by Pulaski Lounge; 16860 Co Rd E50 Bryan OH 43506",,,,,,,,,"false"
"","47","Hoosier Open 9-Ball Tour","9 Ball","double_elimination","2026-03-21","12:00","75","","","","7ft","","","","","TRUE","FALSE","FALSE","3173603409","$75 entry includes all fees. Fargo reported and used. Handicap by Fargo: 0-399 = 3+1 (300 robustness req), 400-465 = 3 (300 robustness req), 466-499 = 4 (300 robustness req), 500-574 = 5, 575-600 = 6+1, 601-630 = 6, 631-660 = 7, 661-699 = 8, 700-725 = 9, 726-750 = 10, 751-775 = 11, 776-800 = 12, 800-825 = 13, 826+ = 14. TD has final say. Juniors allowed. Two day event if 64+ players. Players meeting noon. TD: Joe Watson and Brian Gregg 317-360-3409. Located at 6445 W Washington St, Indianapolis IN.","America/New_York","","","","false"
"","47","Jack & Jill Scotch Doubles Tournament","8 Ball Scotch Doubles","2026-03-29","12:30","40","","","9895346526","America/New_York","","FALSE","FALSE","7ft","FALSE","Jack & Jill format; /team + side pot; Fargo max 950 combined / APA max 10 combined; 12 team limit; A side race to 3 / B side race to 2; Doors open 12PM; Play starts 12:30PM; Contact Beth Mackie 989-534-6526; 13955 Swan Creek Rd Hemlock MI; Game type not explicitly stated on flyer ? logged as 8 Ball Scotch Doubles pending confirmation",,,,,,,,,"false"
"","47","Last Call Weekly 8 Ball Tournament","8 Ball","2026-03-22","16:00","20","","650","2525455458","America/Chicago","weekly","FALSE","TRUE","7ft","FALSE","650 & under Fargo;  entry; Round Robin / 4 & out; Player auction / 2x blind bids / 1st & 2nd payout; Modified BCA rules; Signups 3:30PM / 4PM start; Every Sunday; Contact (252) 545-5458; 1184 Long Hollow Pike Gallatin TN",,,,,,,,,"false"
"","47","Late Night Thursday 599 & Under 9-Ball Tournament","9 Ball","2026-03-26","23:00","50","","599","7026355991","America/Los_Angeles","weekly","FALSE","FALSE","7ft","FALSE","599 & under;  entry incl TD/GF; Optional  WTA; 8 players only; 11PM start; Single elimination; Race to 6; 9-Ball 9 goes last; Winner break RYO; No 3 foul; No jump cues; Magic rack; Player must have minimum 10 Fargo games robustness; 5025 S Eastern Ave Las Vegas NV 89119",,,,,,,,,"false"
"","47","Little A's Thursday 8-Ball Tournament","8 Ball","double-elimination","2026-03-19","18:00","5","","","","7ft","","","","","FALSE","TRUE","FALSE","6185321732","$5 entry. VNEA rules. No win on 8 break. No loss on 8 scratch unless made. 1 game double elimination. Contact: 618-532-1732. Located at 501 W 7th St, Centralia IL 62801.","America/Chicago","","","","true"
"","47","Local Legends Memorial Pool Tournament","8 Ball Scotch Doubles","2026-04-25","13:00","40","","","8157180202","America/Chicago","","TRUE","FALSE","7ft","FALSE","Scotch Doubles /team; Team combos: M/M M/W W/W; 8 ball on winners side; 9 ball on losers side; Sign in Noon; Break 1PM; Contact Corey: 815-718-0202; Presented by Shooters Bar and Grill; 2404 W Lincolnway Sterling IL 61081",,,,,,,,,"false"
"","47","Maryland State 9-Ball Bar Table Championship","9 Ball","2026-03-28","10:30","40","","","","America/New_York","","TRUE","FALSE","7ft","FALSE","Tiered entry +  registration fee: 700+ Fargo= / 600+ Fargo= / 500+ Fargo= / 499 & below=;  reg fee applies to all tiers; Texas Express 9-Ball; True double elimination; Race to 7 both sides; Alternating breaks; Rack your own; Standard rack 2 ball in back; 9 doesn't count on break; Push after break; 3 foul rule (must notify opponent when on 2); Side pots 100% payout: A= / B= / C=; Doors open 9AM; Players meeting 10:15AM; Start 10:30AM; Sunday March 29 if needed; Organizer: On The Hill Tournaments; Powered by DigitalPool; 7954 Baltimore Annapolis Blvd Glen Burnie MD 21060",,,,,,,,,"false"
"","47","Monday 8-Ball","8 Ball","2026-03-23","","00:00","","","","America/New_York","weekly","TRUE","FALSE","7ft","FALSE","",,,,,,,,,"false"
"","47","Monday 9-Ball Tournament","9 Ball","2026-03-23","19:00","25","","","4404066135","America/New_York","weekly","TRUE","FALSE","7ft","FALSE","Modified TAP rules; play to handicap; double elimination;  optional side pot",,,,,,,,,"false"
"","47","Monday Night 10-Ball Tournament","10 Ball","2026-03-23","19:00","30","","","5869446005","America/New_York","weekly","TRUE","FALSE","7ft","FALSE","TAP tournament ? no TAP membership required;  entry includes  GF +  tournament fee;  optional side pot; 3-ball pot with weekly rollover; 10% of 3-ball pot & tournament fees go to TAP Nationals Fund; Double elimination; Seeded bracket; Reduced skill level races; Fargo conversion: 299-=SL2 / 300-399=SL3 / 400-449=SL4 / 450-499=SL5 / 500-549=SL6 / 550+=SL7; Race matrix varies by matchup skill levels; Non-members use APA or converted Fargo skill levels; Every Monday 7PM; Pre-register: text or DM Oz 586-944-6005; 879 S Lapeer Rd Oxford MI 48371",,,,,,,,,"false"
"","47","Monday Night 8-Ball Pool Tournament","8 Ball","2026-04-20","19:30","10","","","","","","TRUE","FALSE","7ft","FALSE","Winner takes all; Double elimination;  entry;  per game table fee; Sign up 6:30PM; Start 7:30PM; Spring 2026 series dates: 1/12 1/26 2/9 2/23 3/2 3/16 4/6 4/13 4/20; No city/state on flyer ? needs venue location confirmed",,,,,,,,,"false"
"","47","Monday Night 8-Ball Showdown","8 Ball","2026-03-23","19:00","10","","","","America/Chicago","weekly","TRUE","FALSE","7ft","FALSE","All skill levels welcome; 13906 W Hwy 51 Sand Springs OK",,,,,,,,,"false"
"","47","Monday Night Open 9-Ball","9 Ball","2026-03-23","19:30","20","","","","America/Chicago","weekly","TRUE","FALSE","7ft","TRUE"," optional side pot; race to 3 A/B side; Fargo reported;  admin included; 11917 E Northwest Hwy Dallas TX 75218",,,,,,,,,"false"
"","47","One Pocket","One Pocket","2026-03-28","","100","500","","","America/New_York","","TRUE","TRUE","7ft","FALSE","/ tiered entry, calcutta,  added",,,,,,,,,"false"
"","47","Open 8-Ball Tournament","8 Ball","double_elimination","2026-03-21","18:00","20","","","","7ft","","","","","FALSE","TRUE","FALSE","","$20 entry, green fee included. Cash only. 9-Ball on losers side. APA rules. Jump cues allowed. Payout based on attendance. Located at Sundown Inn Pub (no address on flyer).","America/Chicago","","","","false"
"","47","Papa C Productions 510 & Under 8-Ball Tourney","8 Ball","2026-04-18","10:00","200","","510","7025032011","America/Los_Angeles","","FALSE","TRUE","7ft","FALSE"," entry; 510 & under Fargo; 48 player cap; Online auction live streamed; 7ft Diamonds; Double elimination; Race to 5 winners / race to 4 losers; Finals race to 8; RYO; Alt break; BCAPL rules; 60-second shot clock; Requirements: 400+ Fargo games local / 800+ out of town; TD discretion on known players;  deposit required refundable up to 7 days before; 5-point Fargo cushion after registration; 2-day event Apr 18-19; Play starts 10AM; Practice tables open 9AM; Payment Zelle 702-503-2011 / PayPal papacbilliards@outlook.com / Venmo / CashApp; Organizer: Papa C Productions; 3650 S Decatur Blvd Las Vegas NV 89103",,,,,,,,,"false"
"","47","Pool Wars 8-Ball Tournament","8 Ball","2026-03-24","20:30","10","","","2814983410","America/Chicago","","FALSE","FALSE","7ft","FALSE","Split bracket; Double elimination; 8-ball; SL5 & up handicapped / SL4 & under race to 2; High side 16 players 600 Fargo+ race to 3 / Low side 16 players race to 2 both sides; Loser breaks & racks;  entry GF included; Max 32 players; 1st 3 ladies play free /  after; Sign up in person only 8PM; Start 8:30PM; TD has final say on player eligibility; Pool Wars event; 11720 Wilcrest Dr Houston TX 77099",,,,,,,,,"false"
"","47","Rowdy Bucks Jack & Jill Call 10 Tournament","10 Ball Scotch Doubles","2026-04-11","12:00","120","500","","8322297649","America/Chicago","","FALSE","FALSE","7ft","FALSE","Jack & Jill format; Call 10; Fargo cap 1100 combined;  entry green fee included;  added; W:3 L:3; Alternate breaks; Player meeting 12PM; Tournament after meeting; Bar opens 10AM; Contact 832-229-7649; Sponsored by Majestick; 16210 Lindstrom Rd Crosby TX 77532",,,,,,,,,"false"
"","47","Saturday 8-Ball Chip Tournament","8 Ball","2026-03-21","19:00","25","","","","America/New_York","weekly","FALSE","FALSE","7ft","FALSE","APA handicap/BCA rules; chip tournament SL 6-7?4 chips SL 4-5?5 chips SL 2-3?6 chips; 10-ball Break & Run /ticket; 51 N Meridian Rd Youngstown OH",,,,,,,,,"false"
"","47","Saturday 8-Ball Tournament","8 Ball","double-elimination","2026-03-21","12:00","20","","","","7ft","Diamond","4","","","FALSE","TRUE","FALSE","8155099493","$20 entry, no green fees. $10 side pots. Double elimination. Handicap races based on Fargo or known ability: 400 & under = 2, 500 = 3, 590-630 = 4, 631+ = 5. Race to your number. BCA rules. 32 man field max. Doors open 11AM, start 12PM. Every Saturday. Call Chuck 815-509-9493. Located at 4414 Charles St, Rockford IL (previously Brewsky's Rockford).","America/Chicago","","","","true"
"","47","Saturday 9-Ball Tournament","9 Ball","2026-03-21","12:00","20","","","5627083663","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","Fargo handicapped;  entry;  optional side pot; Contact James Stine 562-708-3663; 1096 Main St Orange CA",,,,,,,,,"false"
"","47","Saturday Laggers Choice - 8 Ball","8 Ball","2026-03-21","15:00","20","","","8659840083","America/Chicago","weekly","FALSE","TRUE","7ft","FALSE","Laggers choice 8 or 9 ball; lag winner picks game alternates rest of match; Fargo handicap (0-350?2 351-500?3 501-650?4 650+?5); 24 player cap; auction 2:45PM; Break & Run pot  tickets; BnR 100% paid out; 542 E Broadway Ave Maryville TN 37804",,,,,,,,,"false"
"","47","Saturday Night 8-Ball Tournament","8 Ball","double_elimination","2026-03-21","19:00","10","","","","7ft","Diamond","","","","","FALSE","TRUE","FALSE","","$10 entry. No 8 on break. No loss on 8 scratch. Race to 2 both sides. Diamond tables. Every Saturday 7PM. Located at 500 N James Ave, Centralia IL 62801.","America/Chicago","","","false"
"","47","Saturday Night 9-Ball Open","9 Ball","2026-03-21","19:00","20","","","7028910119","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","New race format;  entry no GF/TD fee; Optional  600 & under WTA; 3+ ladies pays top female; 9-Ball race to 4 / 9-ball on break 2-ball in back / 8-Ball race to 3; 16+ players race to 4/2; One final single race to 5; BCA rules; Modified double elimination; Alt break; RYO; No 3 foul; Jump cues allowed; Must be 21+; 5025 S Eastern Ave Las Vegas NV 89119",,,,,,,,,"false"
"","47","Saturday Night Nineball Tournament","9 Ball","2026-03-21","19:00","20","","","","America/Chicago","weekly","FALSE","FALSE","7ft","FALSE"," entry + split quarters; Max 16 players; Handicap races; Alternate break; Opponent rack; 9 counts on the break; 3 foul rule; no jump shots; Sign ups 6PM; Matches start 7PM; Loser side 1 less than winner; Race table: 7+ = race 5 / 5-6 = race 4 / 4 & under = race 3; 2811 Woodson Road Overland MO 63114",,,,,,,,,"false"
"","47","Saturday Weekly 9-Ball","9 Ball","2026-03-21","12:00","25","","","2563949028","America/Chicago","weekly","TRUE","TRUE","7ft","FALSE","No handicap; 4 barbox 7ft tables; 9 in bottom 2 no count on break; jump cues allowed; race to 5 winner/3 loser; online sign-ups 10AM in-person 11AM-12PM; auction after sign-ups;  chance at 10-ball Break & Run; 151 Cochran Way Florence AL",,,,,,,,,"false"
"","47","Scotch Doubles 9-Ball - 1125 & Under","9 Ball Scotch Doubles","2026-04-04","11:00","200","","1125","","America/Chicago","","FALSE","FALSE","7ft","FALSE","Max 48 teams; doors 10AM; players meeting 11AM; race to 9 winner side/7 one-loss; call the 9; 9 on spot; two ball in back; no 9 on break; min 800 robustness required; April 5 if needed; OKC OK",,,,,,,,,"false"
"","47","Scotch Doubles Blind Draw","8 Ball Scotch Doubles","2026-03-21","13:00","20","400","","9032720099","America/Chicago","","FALSE","FALSE","7ft","FALSE","Blind draw; winner side 8-ball loser side 9-ball; race to 2 both sides; 32 team cap;  bar matches per player up to  added; 7120 South Fwy Fort Worth TX 76134",,,,,,,,,"false"
"","47","Sunday 8-Ball Tournament","8 Ball","double-elimination","2026-03-22","12:00","10","","","","7ft","","","","","FALSE","TRUE","FALSE","","$10 entry. 8 break wins. 8 scratch loses. Race to 2 double elimination. Ball in hand, ball in pocket. Every Sunday at noon. Organized by The Indy. Located at 260 S Wabash Ave, Centralia IL 62801.","America/Chicago","","","","true"
"","47","Sunday 8-Ball Tournament","8 Ball","double_elimination","2026-03-22","16:00","10","","","","7ft","Diamond","","","","","FALSE","TRUE","FALSE","","$10 entry. No 8 on break. No loss on 8 scratch. Race to 2 both sides. Diamond tables. Every Sunday 4PM. Located at 500 N James Ave, Centralia IL 62801.","America/Chicago","","","false"
"","47","Sunday 8-Ball Tournament","8 Ball","double-elimination","2026-03-22","19:30","15","","","","7ft","","","","","FALSE","TRUE","FALSE","","$15 entry, green fee included. Bar adds to the pot. Double elimination. Race to 2/1 (players 1-20), race to 1/1 (players 21-32). Top 3 payout. Pays last lady with 3 or more. 21+ only. Sign-ups 6PM, play starts 7:30PM. Every Sunday. Located at 904 Houston St, Fort Worth TX.","America/Chicago","","","","true"
"","47","Sunday 9-Ball Tournament","9 Ball","2026-03-22","12:00","30","","","5627083663","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE"," entry +  admin fee; One  Break & Run ticket included; Double elimination; Handicapped winner side race to 4 / loser side race to 3 even; Winner break on winner's side; Alternate break on loser's side; 10-ball Break & Run pot ? payout per ball; Must play tournament to participate in Break & Run challenge; Doors open 11AM; Start 12PM; Contact James Stine 562-708-3663; 1096 Main St Orange CA",,,,,,,,,"false"
"","47","Sunday Night 8-Ball Tournament","8 Ball","2026-03-22","20:00","20","","","","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","Ball in hand; double elimination; 1st-3rd pay out; includes 2-for-1 drink ticket; 398 S Bascom Ave San Jose CA; possible match venue 265 not confirmed",,,,,,,,,"false"
"","47","Sunday Night 8-Ball Tournament","8 Ball","2026-03-22","22:30","00:00","","","","weekly","TRUE","FALSE","7ft","FALSE","BCA rules; Double elimination; House matches pot 100% with 10+ players / 50% with under 10; 10:30PM start; Every Sunday; www.johnnybsoutlawsaloon.com; No address/city/state on flyer ? needs venue location confirmed",,,,,,,,,,"false"
"","47","Sunday Night 9-Ball Open","9 Ball","2026-03-22","19:00","20","","","7028910119","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE"," entry 100% to players; Optional  WTA; 3+ ladies pays top female; Race to 4/1 Finals one single race to 5; 9-Ball one final single race to 5; 16+ players race to 4/2; BCA rules; Modified double elimination; Alt break; RYO; No 3 foul; Jump cues allowed; Must be 21+; TD discretion on Fargo adjustments; 5025 S Eastern Ave Las Vegas NV 89119",,,,,,,,,"false"
"","47","Sunday Singles 9-Ball Chip Tournament","9 Ball","2026-03-22","14:00","25","","","7022834243","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","9-ball chip tournament;  entry incl GF;  WTA sidepot; 7ft Diamonds; Free practice 1PM; Start 2PM; Fargo chip chart: 460 & under=8 / 461-520=7 / 521-580=6 / 581-640=5 / 641-680=4 / 681-700=3 / 701-720=2; Unestablished/no Fargo assigned by TD; Tournament pays to 4th place; King-of-hill chip format; Contact Frisby 702-283-4243 Facebook Messenger; 3650 S Decatur Blvd Las Vegas NV 89103",,,,,,,,,"false"
"","47","Thursday 8-Ball Tournament","8 Ball","2026-03-26","19:30","10","","","","America/New_York","weekly","TRUE","FALSE","7ft","FALSE","2580 OH-28 Pleasant Plain OH 45162",,,,,,,,,"false"
"","47","Thursday 8-Ball Tournament","8 Ball","2026-03-26","20:00","10","","","","America/Chicago","weekly","TRUE","TRUE","7ft","FALSE","BCA rules; double elimination; add money at 10 & 20 players; calcutta at 15+ players; Odessa TX",,,,,,,,,"false"
"","47","Thursday Night 8-Ball Tournament","8 Ball","2026-03-26","19:00","10","","","","America/Chicago","weekly","TRUE","FALSE","7ft","FALSE"," entry; Race to 3 winner's side / race to 2 loser's side; Modified BCA rules; Bar adds  with 16+ players; Break and Run Pot with 16+ players only; 8000 Airport Blvd Mobile AL 36608",,,,,,,,,"false"
"","47","Thursday Night 9-Ball Tournament","9 Ball","2026-03-26","19:00","20","","","5627083663","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","Fargo handicapped;  entry;  optional side pot; Contact James Stine 562-708-3663; 1096 Main St Orange CA",,,,,,,,,"false"
"","47","Thursday Night BCA Pool Tournament","8 Ball","2026-03-26","20:00","00:00","","550","","America/Chicago","weekly","FALSE","FALSE","7ft","FALSE","550 & under Fargo; BCA rules; Bar matches pot; 10 ball break pot side game; Steak night; Queen of Hearts drawing; Live entertainment; Every Thursday 8PM; 16210 Lindstrom Rd Crosby TX 77532",,,,,,,,,"false"
"","47","Thursday Singles 9-Ball Chip Tournament","9 Ball","2026-03-26","20:00","25","","","7022834243","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","9-ball chip tournament;  entry incl  WTA;  WTA sidepot; 7ft Diamonds; Free practice 7PM; Start 8PM; Same Fargo chip chart as Sunday event; Unestablished/no Fargo assigned by TD; Tournament pays to 4th place; King-of-hill chip format; Contact Frisby 702-283-4243; 3650 S Decatur Blvd Las Vegas NV 89103",,,,,,,,,"false"
"","47","Tuesday 8-Ball","8 Ball","2026-03-24","19:00","15","","","","America/Phoenix","weekly","TRUE","FALSE","7ft","FALSE","870 E University Blvd Tucson AZ; APA modified rules; Race to 2",,,,,,,,,"false"
"","47","Tuesday Ball-in-Hand Tournament","8 Ball","2026-03-24","","5","","","","America/New_York","weekly","TRUE","FALSE","7ft","FALSE","Ball-in-hand format; 2580 OH-28 Pleasant Plain OH 45162",,,,,,,,,"false"
"","47","Tuesday Night 9-Ball","9 Ball","2026-03-24","19:00","15","","","","America/Chicago","weekly","TRUE","FALSE","7ft","FALSE","900726 S 3420 Rd Chandler OK",,,,,,,,,"false"
"","47","Tuesday Night 9-Ball Tournament","9 Ball","2026-03-24","19:00","10","","","","America/Chicago","weekly","TRUE","FALSE","7ft","FALSE"," entry; Race 3/3; Modified BCA rules; Bar adds  with 16+ players; Break and Run Pot with 16+ players only; 8000 Airport Blvd Mobile AL 36608",,,,,,,,,"false"
"","47","Tuesday Night 9-Ball Tournament","9 Ball","2026-03-24","19:00","20","","","5627083663","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","Fargo handicapped;  entry;  optional side pot; Contact James Stine 562-708-3663; 1096 Main St Orange CA",,,,,,,,,"false"
"","47","Twisted Tuesday 9-Ball Tournament","9 Ball","2026-03-24","20:00","20","","","","America/Los_Angeles","weekly","TRUE","FALSE","9ft","FALSE","9ft tables;  entry; Optional  WTA sidepot; Race 3/3; 16+ players race 3/3; TD: Miztan; 951 E Sahara Ave Ste 15A Las Vegas NV",,,,,,,,,"false"
"","47","Wednesday 8-Ball Tournament","8 Ball","double_elimination","","2026-03-25","1930","","","3","7ft","","","","","FALSE","TRUE","FALSE","","Race to 3 on winner's side. 7PM practice, 7:30PM start. Every Wednesday. Located at 15747 Ambaum Blvd SW, Burien WA 98166.","America/Los_Angeles","","","","true"
"","47","Wednesday 9-Ball Singles Chip Tournament","9 Ball","2026-03-25","20:00","25","","","","America/Los_Angeles","weekly","TRUE","FALSE","7ft","FALSE","9-ball chip tournament;  entry; Tables open 7PM; No 3 foul rule; Winner racks; Flip for break; No 9 on break; No slow play; No jump cues; Chip chart: 399 & under=9 / 400-459=8 / 460-519=7 / 520-579=6 / 580-629=5 / 630-679=4 / 680-699=3; Break & Run redemption; Optional  pot builder /  most wins; 3545 S Valley View Blvd Las Vegas NV 89103",,,,,,,,,"false"
"","47","Wednesday 9-Ball Tournament","9 Ball","2026-03-25","19:00","15","","","4404066135","America/New_York","weekly","TRUE","FALSE","7ft","FALSE","TAP rules modified; double elimination;  optional side pot; 6887 W 130th St Parma Heights OH",,,,,,,,,"false"
"","47","Wednesday Night 8-Ball","8 Ball","2026-03-25","19:00","25","","","","America/Chicago","weekly","TRUE","TRUE","7ft","FALSE","Double elimination; modified BCA rules; call your shots; 8 must go clean; 8 on break doesn't count spot or re-rack; race to 2 both sides; alternate breaks 3rd game flip or lag; break and run player auctions; 701 President Place Smyrna TN 37167",,,,,,,,,"false"
"","47","Wednesday Night 8-Ball Tournament","8 Ball","2026-03-25","22:30","00:00","","","","weekly","TRUE","FALSE","7ft","FALSE","BCA rules; Double elimination; House matches pot 100% with 10+ players / 50% with under 10; 10:30PM start; Every Wednesday; www.johnnybsoutlawsaloon.com; No address/city/state on flyer ? needs venue location confirmed",,,,,,,,,,"false"
"","47","Wednesday Night 9-Ball Tournament","9 Ball","2026-03-25","20:00","10","","","","America/Chicago","weekly","TRUE","FALSE","7ft","FALSE"," entry; Bar matches 1/2 pot; Race 4 winners / race 3 losers; 3-foul rule; Winner break; BCA rules; 10-Ball Break Pot side game: min 2 ball cash out / max tickets  / must play 3x to be eligible for full pot / only ticket winner can break / 2nd drawing 1/2 ball if dry break or foul; 345 Sawdust Rd Spring TX 77380",,,,,,,,,"false"
"","47","Weekly 9-Ball Tournament","9 Ball","double_elimination","2026-03-21","19:00","12","","3/2","7ft","","","","","TRUE","TRUE","FALSE","3606945742","$12 entry includes admin fee. Bar adds money based on turnout. 9-Ball BCA rules. Race 3/2 (money races all to 3). No 3 foul. Alternate break. Fargo reported. Signups 6PM, starts 7PM. Every Saturday. Call bar: 360-694-5742. Located at 6718 NE Fourth Plain Blvd, Vancouver WA 98661.","America/Los_Angeles","","","","weekly","false"
"","47","Weekly Tuesday 9-Ball","9 Ball","2026-04-07","","25","","","6502604161","America/Los_Angeles","weekly","TRUE","FALSE","9ft","FALSE","Weekly starting April 7; single elimination race to 5; 9-ft tables; sign-ups end 6:30 PM; cash/Venmo/CashApp only; Break Pot",,,,,,,,,"false"
